tic_id,obj_name,period_days,t0_bjd,depth_ppm,sde,status
1000148246936439,1SWASP J000148.24-693643.9,1.092220922209222,2453868.4671435184,6703833.266664823,44.94138046724194,Unvetted Candidate
1000159536801374,1SWASP J000159.53-680137.4,2.429349293492935,2453867.077349537,2900200.9946111147,12.616748713714948,Unvetted Candidate
1000205226908287,1SWASP J000205.22-690828.7,0.9984249842498425,2453866.718430556,1402611.113217168,119.02273506267834,Unvetted Candidate
1000206807010480,1SWASP J000206.80-701048.0,0.9756097560975608,2453866.7705,12848323.843623716,247.61913838594452,Unvetted Candidate
1000237217142387,1SWASP J000237.21-714238.7,0.7353673536735368,2453866.683248387,14481847.47180652,524.3097654916722,Unvetted Candidate
1000237357142426,1SWASP J000237.35-714242.6,0.7336123361233613,2453867.9782939814,19304541.888333704,186.33266875921532,Unvetted Candidate
1000241536939333,1SWASP J000241.53-693933.3,0.507410074100741,2453867.152465278,4324695.339204161,18.7029897769342,Unvetted Candidate
1000241586939326,1SWASP J000241.58-693932.6,0.5479704797047971,2453866.8954652776,4632893.647886913,32.19555532894636,Unvetted Candidate
1000246476800272,1SWASP J000246.47-680027.2,4.715357153571536,2453867.795337963,2978984.583447114,13.311523722623363,Unvetted Candidate
1000303237135419,1SWASP J000303.23-713541.9,1.593570935709357,2453867.6706041666,3630190.723781592,19.76742703654488,Unvetted Candidate
1000306096715403,1SWASP J000306.09-671540.3,0.6088110881108811,2453867.0102800927,2436743.8255725196,14.844301178664495,Unvetted Candidate
1000306246715401,1SWASP J000306.24-671540.1,2.8035580355803558,2453867.8442800925,2238969.75367305,12.532463894656898,Unvetted Candidate
1000307176932377,1SWASP J000307.17-693237.7,0.9984249842498425,2453866.7174537037,422146.8402233432,10.425165350567346,Unvetted Candidate
1000334206732540,1SWASP J000334.20-673254.0,1.2735727357273574,2453867.0063032405,3548198.688119375,12.589713930372055,Unvetted Candidate
1000344117002356,1SWASP J000344.11-700235.6,1.1078210782107822,2453888.6358402777,4126269.7907662005,17.026102386189745,Unvetted Candidate
1000350467002537,1SWASP J000350.46-700253.7,4.000480004800048,2453881.671178241,3529384.6412882176,12.45655594616116,Unvetted Candidate
1000350597002542,1SWASP J000350.59-700254.2,5.33780337803378,2453882.9851782406,3845071.407422876,14.784574128180935,Unvetted Candidate
1000406756811491,1SWASP J000406.75-681149.1,0.5735157351573515,2453867.145349537,23262462.73972851,541.1421727172572,Unvetted Candidate
1000407767037404,1SWASP J000407.76-703740.4,1.6672816728167281,2453866.9795231484,13421156.343238238,360.254875179288,Unvetted Candidate
1000411096828319,1SWASP J000411.09-682831.9,1.7560075600756007,2453867.5533611113,13587969.801762912,184.63292333362085,Unvetted Candidate
1000418786806318,1SWASP J000418.78-680631.8,1.15540155401554,2453866.838337963,5047684.118602249,25.479114961189364,Unvetted Candidate
1000426457101291,1SWASP J000426.45-710129.1,6.29779797797978,2453867.4685462965,12147528.854883784,147.56245728023416,Unvetted Candidate
1000426547101308,1SWASP J000426.54-710130.8,1.6672816728167281,2453866.9795462964,7675947.231265738,117.8403317943523,Unvetted Candidate
1000426607101295,1SWASP J000426.60-710129.5,0.7232772327723277,2453866.7725462965,13023283.371016076,254.40886464267575,Unvetted Candidate
1000426647101278,1SWASP J000426.64-710127.8,5.001620016200162,2453871.6505462965,4330146.510735852,56.25050641331362,Unvetted Candidate
1000445016812202,1SWASP J000445.01-681220.2,0.5037050370503705,2453866.768337963,16125331.763486873,260.02632448251865,Unvetted Candidate
1000452296639345,1SWASP J000452.29-663934.5,0.7291272912729128,2453866.8838356477,1642570.942475823,8.094117903197741,Unvetted Candidate
1000456246813430,1SWASP J000456.24-681343.0,1.6754717547175473,2453867.491337963,4580556.658570916,20.98149930237836,Unvetted Candidate
1000502457034489,1SWASP J000502.45-703448.9,0.8254582545825458,2453866.8605115744,5637645.294352182,79.45761116232825,Unvetted Candidate
1000506036821116,1SWASP J000506.03-682111.6,1.3312933129331292,2453866.707349537,1560505.1371585187,10.958293273941571,Unvetted Candidate
1000508126744373,1SWASP J000508.12-674437.3,1.2037620376203764,2453867.4073032406,9302954.486135012,86.54496217109953,Unvetted Candidate
1000524276649456,1SWASP J000524.27-664945.6,1.1959619596195963,2453866.7558472226,15468031.312698128,837.4099744171341,Unvetted Candidate
1000524386649490,1SWASP J000524.38-664949.0,4.4505445054450545,2453871.011847222,12336780.376799518,456.58845019615705,Unvetted Candidate
1000525106719359,1SWASP J000525.10-671935.9,2.6941619416194165,2453868.7632685187,10386836.113592729,161.82954667595115,Unvetted Candidate
1000525226719386,1SWASP J000525.22-671938.6,0.5975009750097501,2453866.9912685184,10373935.02539352,269.0463197777161,Unvetted Candidate
1000553476659380,1SWASP J000553.47-665938.0,0.6308463084630846,2453866.6978587965,7095567.762655864,75.52062281166171,Unvetted Candidate
1000630327132371,1SWASP J000630.32-713237.1,1.6319863198631988,2453867.0835810183,3964502.2769131465,23.575917455474286,Unvetted Candidate
1000631687140524,1SWASP J000631.68-714052.4,1.2084420844208443,2453867.099581018,7866751.018040711,92.82865736976684,Unvetted Candidate
1000631847140541,1SWASP J000631.84-714054.1,0.7778777787777877,2453866.989581018,6953884.88565568,48.35651500295051,Unvetted Candidate
1000642586915253,1SWASP J000642.58-691525.3,2.646386463864639,2453867.585407407,5830655.2360081,33.996540481188674,Unvetted Candidate
1000643416914164,1SWASP J000643.41-691416.4,1.2053220532205322,2453867.6554074073,4628200.763773962,21.420242309797885,Unvetted Candidate
1000643546914149,1SWASP J000643.54-691414.9,1.3593735937359375,2453867.6644074074,4943250.629078833,24.43572678188828,Unvetted Candidate
1000648566632557,1SWASP J000648.56-663255.7,1.1292712927129271,2453867.158824074,3117329.808634543,9.717745135801474,Unvetted Candidate
1000648716632493,1SWASP J000648.71-663249.3,1.6743017430174303,2453867.1472106483,3413560.7660972853,11.652397103838684,Unvetted Candidate
1000649616808301,1SWASP J000649.61-680830.1,1.6005910059100592,2453867.247939815,10047441.638925789,100.95108348761975,Unvetted Candidate
1000758547042525,1SWASP J000758.54-704252.5,1.2741577415774157,2453867.709125,2216235.100830929,9.823396044310156,Unvetted Candidate
1000822916753493,1SWASP J000822.91-675349.3,1.3925239252392525,2453866.7432916667,2630610.079723938,10.380164087317775,Unvetted Candidate
1000824226739511,1SWASP J000824.22-673951.1,3.5008850088500885,2453870.1692800927,4915137.955441446,48.317162242042244,Unvetted Candidate
1000828366844483,1SWASP J000828.36-684448.3,1.0467854678546784,2453866.722361111,6567228.129790536,64.69272796306815,Unvetted Candidate
1000829256717077,1SWASP J000829.25-671707.7,2.083805838058381,2453868.7472453704,2835912.2883516224,8.042398507223737,Unvetted Candidate
1000829506928275,1SWASP J000829.50-692827.5,1.3367533675336754,2453867.262407407,3834129.698515261,36.75137636259181,Unvetted Candidate
1000915257048437,1SWASP J000915.25-704843.7,0.9884798847988481,2453867.0055115744,8490104.697687173,108.12281666653469,Unvetted Candidate
1000936616954405,1SWASP J000936.61-695440.5,19.994539945399456,2453886.66744213,2612638.6486532753,13.651761416873628,Unvetted Candidate
1000952346830540,1SWASP J000952.34-683054.0,2.400879008790088,2453867.4473263887,7271561.270222162,52.87560330659495,Unvetted Candidate
1000958307043021,1SWASP J000958.30-704302.1,2.804923049230492,2453866.8005000004,5700506.497438737,32.49577432734126,Unvetted Candidate
1001000906745096,1SWASP J001000.90-674509.6,3.7703777037770374,2453869.9582685186,8725249.717680033,114.19497395381323,Unvetted Candidate
1001036356619024,1SWASP J001036.35-661902.4,0.8588035880358804,2453866.754164352,2916487.3751221183,8.505898609246703,Unvetted Candidate
1001038156752027,1SWASP J001038.15-675202.7,0.8710887108871088,2453867.5272800927,6758099.600171383,91.34382041167319,Unvetted Candidate
1001118667045320,1SWASP J001118.66-704532.0,1.1756817568175681,2453867.825488426,5785591.385174515,50.209601514308346,Unvetted Candidate
1001120827043055,1SWASP J001120.82-704305.5,5.498289982899829,2453869.6764884256,4798298.206276772,34.535498514538325,Unvetted Candidate
1001120897043048,1SWASP J001120.89-704304.8,1.099630996309963,2453867.4774884256,5461880.689303655,44.74821099628225,Unvetted Candidate
1001126056756099,1SWASP J001126.05-675609.9,1.115621156211562,2453867.2412800924,5348440.175583645,42.90871846769581,Unvetted Candidate
1001135976802181,1SWASP J001135.97-680218.1,0.7028020280202802,2453867.2612800924,5836767.230897378,51.10177756151618,Unvetted Candidate
1001136926752206,1SWASP J001136.92-675220.6,1.5064050640506408,2453866.9992685188,7876674.497147276,93.06300170101542,Unvetted Candidate
1001137116752213,1SWASP J001137.11-675221.3,0.514040140401404,2453867.1342685185,5153412.99571693,39.836498256636226,Unvetted Candidate
1001151706623197,1SWASP J001151.70-662319.7,1.6735217352173521,2453867.521777778,8099709.036232669,98.40792970744374,Unvetted Candidate
1001208196635238,1SWASP J001208.19-663523.8,0.6924669246692468,2453866.741175926,14897275.075314226,221.92880466957848,Unvetted Candidate
1001226246625191,1SWASP J001226.24-662519.1,0.5785857858578586,2453867.1901527774,2316035.69375621,10.72804266950562,Unvetted Candidate
1001256286616174,1SWASP J001256.28-661617.4,0.8147331473314734,2453867.4021412036,9713104.040217225,94.34439009608417,Unvetted Candidate
1001329066959124,1SWASP J001329.06-695912.4,8.675846758467586,2453872.97300463,7320879.02048423,80.39290444884921,Unvetted Candidate
1001342196657178,1SWASP J001342.19-665717.8,0.9984249842498425,2453866.728800926,243196.54010792408,10.37986977464163,Unvetted Candidate
1001354666814408,1SWASP J001354.66-681440.8,1.9291692916929173,2453867.6212800927,8098267.919038946,65.58194328853538,Unvetted Candidate
1001355057112309,1SWASP J001355.05-711230.9,0.7845078450784508,2453867.2775115743,4294318.954985638,18.44117528714894,Unvetted Candidate
1001355856751512,1SWASP J001355.85-675151.2,1.3047730477304773,2453867.6162569444,11623652.308771847,202.66393949282565,Unvetted Candidate
1001411807020237,1SWASP J001411.80-702023.7,1.6704017040170405,2453867.31144213,3595547.715386716,12.927963373622635,Unvetted Candidate
1001429406656361,1SWASP J001429.40-665636.1,0.510920109201092,2453867.060800926,15017582.64283632,112.76389421720933,Unvetted Candidate
1001436347014207,1SWASP J001436.34-701420.7,1.851558515585156,2453868.061430556,12158876.88263853,147.83828704716166,Unvetted Candidate
1001515926858023,1SWASP J001515.92-685802.3,0.564740647406474,2453866.708337963,16535282.847909056,273.4155788603554,Unvetted Candidate
1001547446958586,1SWASP J001547.44-695858.6,1.453949539495395,2453867.322407407,3973436.9073675303,15.788200856830445,Unvetted Candidate
1001548877006585,1SWASP J001548.87-700658.5,1.01890018900189,2453866.9754189816,3231534.5691750776,15.664223507660331,Unvetted Candidate
1001556957044314,1SWASP J001556.95-704431.4,5.251222512225122,2453870.4030787037,7943825.745063642,63.10436746793593,Unvetted Candidate
1001557297044322,1SWASP J001557.29-704432.2,5.833303333033331,2453870.6620787038,11354244.502132952,193.37830232132455,Unvetted Candidate
1001601686730123,1SWASP J001601.68-673012.3,1.6705967059670597,2453867.271210648,9364201.292575754,87.68826584787742,Unvetted Candidate
1001603176853342,1SWASP J001603.17-685334.2,0.9980349803498035,2453866.738326389,650077.5533496138,28.10295488703983,Unvetted Candidate
1001604366926004,1SWASP J001604.36-692600.4,0.5571355713557136,2453867.004361111,12090981.118027547,146.1918243964987,Unvetted Candidate
1001616767054332,1SWASP J001616.76-705433.2,4.0463054630546305,2453870.334476852,4583137.652448009,42.0103014825733,Unvetted Candidate
1001627076751080,1SWASP J001627.07-675108.0,3.5539255392553923,2453870.2272453704,5111983.962845921,65.3309500909847,Unvetted Candidate
1001627276901486,1SWASP J001627.27-690148.6,7.334818348183481,2453873.6563263885,11571855.963579811,267.8157008836753,Unvetted Candidate
1001628286655583,1SWASP J001628.28-665558.3,0.9726847268472686,2453866.697777778,2792023.397902326,19.488486636085128,Unvetted Candidate
1001630746642505,1SWASP J001630.74-664250.5,0.9980349803498035,2453866.7361527774,230808.5914096516,9.509160147528588,Unvetted Candidate
1001640066718264,1SWASP J001640.06-671826.4,2.710932109321093,2453867.6808125,8144872.285689702,165.8473613754905,Unvetted Candidate
1001640266718268,1SWASP J001640.26-671826.8,0.6099810998109981,2453867.1378125,7718637.109494284,238.3094353122491,Unvetted Candidate
1001642596914055,1SWASP J001642.59-691405.5,1.538970389703897,2453867.878349537,4595584.317664448,21.119395220763412,Unvetted Candidate
1001644746900584,1SWASP J001644.74-690058.4,1.453949539495395,2453867.3223263887,5339807.2454158105,28.51354141819519,Unvetted Candidate
1001648327132544,1SWASP J001648.32-713254.4,0.7940629406294063,2453866.702523148,2562671.836812668,9.85093041478922,Unvetted Candidate
1001648336955335,1SWASP J001648.33-695533.5,1.4254792547925481,2453868.017395833,5902218.836189117,34.83618719026562,Unvetted Candidate
1001706226845232,1SWASP J001706.22-684523.2,2.6346863468634685,2453867.5073032407,8180090.800499416,66.91388550441518,Unvetted Candidate
1001706456845238,1SWASP J001706.45-684523.8,0.5571355713557136,2453866.7733032405,5447127.933912791,29.67120272841304,Unvetted Candidate
1001709506955087,1SWASP J001709.50-695508.7,1.0717457174571745,2453867.7323958334,2009159.9864806486,8.07344770254984,Unvetted Candidate
1001725477148149,1SWASP J001725.47-714814.9,0.997839978399784,2453866.753534722,497453.7408723107,37.24276375833233,Unvetted Candidate
1001726217150320,1SWASP J001726.21-715032.0,0.997839978399784,2453866.7545347223,470030.2967611043,28.499773903659797,Unvetted Candidate
1001728766908200,1SWASP J001728.76-690820.0,2.4379293792937933,2453867.001337963,4238267.842559321,17.962914305272438,Unvetted Candidate
1001728926908205,1SWASP J001728.92-690820.5,1.3373383733837338,2453867.5873379633,5003881.676160136,25.038831829011176,Unvetted Candidate
1001735326926071,1SWASP J001735.32-692607.1,2.4028290282902827,2453868.8263495374,3841438.7947596833,22.134978020827095,Unvetted Candidate
1001735536926078,1SWASP J001735.53-692607.8,0.9896498964989652,2453866.981349537,3772390.987667734,21.34640064575511,Unvetted Candidate
1001737566833083,1SWASP J001737.56-683308.3,3.2005820058200585,2453866.8652916667,6507184.3347612275,84.68689593312384,Unvetted Candidate
1001737747022394,1SWASP J001737.74-702239.4,1.85760357603576,2453867.9494305556,3987943.272183989,15.903691542157542,Unvetted Candidate
1001740657149264,1SWASP J001740.65-714926.4,0.997839978399784,2453866.7485347223,1671335.4774624507,400.84748692523556,Unvetted Candidate
1001743926827215,1SWASP J001743.92-682721.5,0.7367323673236732,2453867.7259583334,2989669.3158565667,13.407183927261409,Unvetted Candidate
1001744446620507,1SWASP J001744.44-662050.7,0.9968649686496864,2453918.7150671296,480953933463.71405,925266744456.8746,Unvetted Candidate
1001744487146517,1SWASP J001744.48-714651.7,0.997839978399784,2453866.7525347224,426033.6042660716,30.039016590032013,Unvetted Candidate
1001747156621320,1SWASP J001747.15-662132.0,0.6671166711667117,2453919.3010671297,159470364852.2014,114438587697.42404,Unvetted Candidate
1001752287150023,1SWASP J001752.28-715002.3,0.500390003900039,2453867.099534722,937752.3603273284,85.29981046204914,Unvetted Candidate
1001800866732590,1SWASP J001800.86-673259.0,5.921249212492124,2453869.940210648,7028098.152335575,74.0912454582941,Unvetted Candidate
1001812707134127,1SWASP J001812.70-713412.7,0.997839978399784,2453866.7525115744,780838.2366760104,95.41935706535463,Unvetted Candidate
1001813717133423,1SWASP J001813.71-713342.3,0.997839978399784,2453866.752849537,523366.4067416166,41.63468414725596,Unvetted Candidate
1001823847130311,1SWASP J001823.84-713031.1,0.997839978399784,2453866.7555115744,322119.31212277623,17.431823008731687,Unvetted Candidate
1001825816920597,1SWASP J001825.81-692059.7,0.8235082350823508,2453866.9283379633,4053506.4371104,16.43091443569545,Unvetted Candidate
1001845106714068,1SWASP J001845.10-671406.8,0.7776827768277683,2453866.773789352,1370984.3065963655,8.458190860200828,Unvetted Candidate
1001845566801497,1SWASP J001845.56-680149.7,0.5444604446044461,2453866.7292337962,9495284.02866533,135.24062817754032,Unvetted Candidate
1001850167014516,1SWASP J001850.16-701451.6,1.1821168211682118,2453867.015407407,7531805.272455497,56.72809066218842,Unvetted Candidate
1001856986721190,1SWASP J001856.98-672119.0,6.0109501095010955,2453867.615800926,1612784.8179334279,9.103762041347961,Unvetted Candidate
1001859347109146,1SWASP J001859.34-710914.6,0.997839978399784,2453866.7654768517,882003.0932226779,111.24391227297517,Unvetted Candidate
1001912567108224,1SWASP J001912.56-710822.4,0.997839978399784,2453866.755476852,315834.95543484093,16.159778490073528,Unvetted Candidate
1001922006718511,1SWASP J001922.00-671851.1,3.603066030660307,2453869.844175926,3043823.8475264967,37.05945445908402,Unvetted Candidate
1001934856629466,1SWASP J001934.85-662946.6,0.6630216302163021,2453866.6841180557,2777938.8984175213,11.575416785011726,Unvetted Candidate
1001935816727234,1SWASP J001935.81-672723.4,9.749917499174993,2453870.661773148,3548870.9939228315,12.594485331506826,Unvetted Candidate
1001943116816454,1SWASP J001943.11-681645.4,0.7059220592205921,2453866.951256945,5884505.932853799,34.627410073791566,Unvetted Candidate
1001957466643174,1SWASP J001957.46-664317.4,6.1626616266162655,2453870.7291296297,4201403.537385377,35.30358336790872,Unvetted Candidate
1002006786724479,1SWASP J002006.78-672447.9,3.108931089310893,2453868.6951875,3066259.6541867577,9.401948266893495,Unvetted Candidate
1002007086946575,1SWASP J002007.08-694657.5,6.012510125101251,2453869.619361111,9157909.954105316,83.86731472750122,Unvetted Candidate
1002007386946575,1SWASP J002007.38-694657.5,1.3482584825848258,2453867.170361111,10441006.354014032,109.0146136845614,Unvetted Candidate
1002024516936389,1SWASP J002024.51-693638.9,0.5,2453944.8961550924,8048395.484685898,64.77666987791235,Unvetted Candidate
1002033707108559,1SWASP J002033.70-710855.9,0.500390003900039,2453867.135465278,312786.18669202604,10.419448649338598,Unvetted Candidate
1002042806728149,1SWASP J002042.80-672814.9,5.001230012300123,2453868.6511875,2869714.922276992,16.470527470278483,Unvetted Candidate
1002047236632192,1SWASP J002047.23-663219.2,2.230057300573006,2453867.6791064814,3754910.4402427278,35.24838103560959,Unvetted Candidate
1002058156726366,1SWASP J002058.15-672636.6,1.1963519635196351,2453867.747175926,2349394.950640837,13.799141585241657,Unvetted Candidate
1002058576726348,1SWASP J002058.57-672634.8,0.5044850448504485,2453866.886175926,2045245.7602422012,12.5490906593661,Unvetted Candidate
1002101097155490,1SWASP J002101.09-715549.0,5.33780337803378,2453867.9715231485,3337732.8453060105,11.140460546634555,Unvetted Candidate
1002101297155488,1SWASP J002101.29-715548.8,1.5344853448534486,2453867.708523148,4154297.911442735,17.258191137017473,Unvetted Candidate
1002133776958161,1SWASP J002133.77-695816.1,0.997839978399784,2453866.753372685,331210.34620828566,17.661747243101402,Unvetted Candidate
1002141436824303,1SWASP J002141.43-682430.3,2.462109621096211,2453867.9602453704,8416006.502291463,70.82916544661218,Unvetted Candidate
1002143066940383,1SWASP J002143.06-694038.3,0.7710527105271051,2453866.8173495373,6710174.590736503,225.13221519082896,Unvetted Candidate
1002150156632588,1SWASP J002150.15-663258.8,1.8024180241802419,2453867.8221064815,5137191.826321925,52.7814797208576,Unvetted Candidate
1002150256632582,1SWASP J002150.25-663258.2,0.5649356493564935,2453866.9501064816,6626056.283138368,43.904621867317445,Unvetted Candidate
1002150726901183,1SWASP J002150.72-690118.3,3.3306483064830643,2453867.3313032407,6381418.023131649,81.44499197189887,Unvetted Candidate
1002155236947113,1SWASP J002155.23-694711.3,0.997839978399784,2453866.7553611114,554869.557739107,49.56871640300036,Unvetted Candidate
1002157977007461,1SWASP J002157.97-700746.1,0.956889568895689,2453866.8343842593,7488683.651773499,84.1205742545095,Unvetted Candidate
1002159436942203,1SWASP J002159.43-694220.3,0.997839978399784,2453866.753349537,1184167.1636151173,201.223143543643,Unvetted Candidate
1002201276949080,1SWASP J002201.27-694908.0,0.997839978399784,2453866.7463611113,2656537.7019464807,991.535554941764,Unvetted Candidate
1002206136945447,1SWASP J002206.13-694544.7,0.997839978399784,2453866.756349537,804403.645703725,89.61853369317,Unvetted Candidate
1002206636646465,1SWASP J002206.63-664646.5,0.7306873068730687,2453867.4031180553,2311562.9534961306,8.014984931963633,Unvetted Candidate
1002213016824505,1SWASP J002213.01-682450.5,0.963129631296313,2453867.0452453704,5466145.634842237,29.878748101304847,Unvetted Candidate
1002217946704558,1SWASP J002217.94-670455.8,0.9980349803498035,2453866.7327546296,163270.6430776818,8.796909954029923,Unvetted Candidate
1002218466959309,1SWASP J002218.46-695930.9,3.5006900069000695,2453868.6659583338,6158334.4293440245,37.92508294364399,Unvetted Candidate
1002218526959260,1SWASP J002218.52-695926.0,0.9342693426934271,2453866.829372685,7295885.440089635,79.84491653236788,Unvetted Candidate
1002229166917136,1SWASP J002229.16-691713.6,2.8218882188821888,2453867.860314815,4497185.885883044,20.22468089218566,Unvetted Candidate
1002232066931432,1SWASP J002232.06-693143.2,0.997839978399784,2453866.748337963,482220.25888885267,38.25223419462588,Unvetted Candidate
1002236227042288,1SWASP J002236.22-704228.8,5.714547145471455,2453870.6624305556,2904058.177266493,21.083884742370962,Unvetted Candidate
1002240266959427,1SWASP J002240.26-695942.7,4.500465004650047,2453867.656372685,3166357.9364367444,15.038733872453935,Unvetted Candidate
1002240596959424,1SWASP J002240.59-695942.4,1.2503675036750368,2453867.398372685,4802564.1137323575,23.064622066509862,Unvetted Candidate
1002241627158498,1SWASP J002241.62-715849.8,2.9995349953499537,2453867.662523148,4740371.6665908145,22.47112353741697,Unvetted Candidate
1002241697133203,1SWASP J002241.69-713320.3,0.7899678996789967,2453867.1174884257,8836117.65029683,78.07697512988716,Unvetted Candidate
1002241767158489,1SWASP J002241.76-715848.9,0.892148921489215,2453871.022365741,7288488.950159382,79.68310676489313,Unvetted Candidate
1002241927158485,1SWASP J002241.92-715848.5,0.9843848438484385,2453866.684476267,11089174746873.756,122969796566702.61,Unvetted Candidate
1002245717158310,1SWASP J002245.71-715831.0,0.7940629406294063,2453866.702523148,2354688.442469009,8.316836491645693,Unvetted Candidate
1002250906917347,1SWASP J002250.90-691734.7,0.997839978399784,2453866.7533148145,526081.6968862647,44.5586742395958,Unvetted Candidate
1002251957157557,1SWASP J002251.95-715755.7,1.6319863198631988,2453867.0735231484,6669768.149546568,66.72871075305878,Unvetted Candidate
1002258587157207,1SWASP J002258.58-715720.7,1.03840038400384,2453867.557523148,4227802.598716765,17.87431481371623,Unvetted Candidate
1002311236926420,1SWASP J002311.23-692642.0,3.9224792247922484,2453868.4803263885,8825944.182759896,77.89729071719324,Unvetted Candidate
1002312156738179,1SWASP J002312.15-673817.9,6.641781417814178,2453872.136175926,4775525.621338643,22.80564496006183,Unvetted Candidate
1002318997156257,1SWASP J002318.99-715625.7,0.500780007800078,2453867.085523148,9570054689288.684,45792973377988.16,Unvetted Candidate
1002327617156074,1SWASP J002327.61-715607.4,0.6429364293642936,2453867.3110972224,2908014.0738312663,12.684818780401075,Unvetted Candidate
1002342807155374,1SWASP J002342.80-715537.4,0.9982299822998231,2453866.7175115743,536701.0920901651,23.33189304231285,Unvetted Candidate
1002343846610254,1SWASP J002343.84-661025.4,2.0202352023520236,2453867.4110717596,2793416.7568846755,11.70476576646615,Unvetted Candidate
1002346957155287,1SWASP J002346.95-715528.7,0.5703957039570395,2453866.7035115743,3197890.392325101,15.339754441987782,Unvetted Candidate
1002348447155353,1SWASP J002348.44-715535.3,1.9800648006480066,2453867.9135115743,2645983.0617401726,10.501839544523847,Unvetted Candidate
1002350296842285,1SWASP J002350.29-684228.5,0.9980349803498035,2453866.7282569446,258618.76223729973,10.36696794807871,Unvetted Candidate
1002351517156192,1SWASP J002351.51-715619.2,1.000960009600096,2453867.6505115745,545800.4311302938,15.490701752344757,Unvetted Candidate
1002352427155489,1SWASP J002352.42-715548.9,0.5811208112081121,2453867.088511574,3103347.852403263,14.446151839523916,Unvetted Candidate
1002352937155508,1SWASP J002352.93-715550.8,0.53510035100351,2453867.1445115744,3030824.940907791,13.778849733643069,Unvetted Candidate
1002353626840329,1SWASP J002353.62-684032.9,0.997839978399784,2453866.7572569447,247980.56079780622,9.716108648307927,Unvetted Candidate
1002359557156242,1SWASP J002359.55-715624.2,1.0019350193501935,2453867.633511574,558110.8894549133,14.79566883408734,Unvetted Candidate
1000009346332558,1SWASP J000009.34-633255.8,0.556940569405694,2453867.1636342593,2664751.724810174,14.201803509757594,Unvetted Candidate
1000030006019135,1SWASP J000030.00-601913.5,0.815318153181532,2453866.9398171296,4055379.8041714295,24.669158034122248,Unvetted Candidate
1000138396315090,1SWASP J000138.39-631509.0,1.1310263102631026,2453866.961013889,2759762.0122353076,11.424429546265612,Unvetted Candidate
1000141326533369,1SWASP J000141.32-653336.9,15.90320403204032,2453877.812164352,4324438.745039037,37.40154091918961,Unvetted Candidate
1000144126019378,1SWASP J000144.12-601937.8,10.06309063090631,2453876.507805555,2499527.7877575243,9.371458742658035,Unvetted Candidate
1000145996534187,1SWASP J000145.99-653418.7,0.9525995259952599,2453867.615164352,4188264.1673622574,26.312335103415997,Unvetted Candidate
1000151946539225,1SWASP J000151.94-653922.5,15.00229502295023,2453875.657513889,18707507.320122346,699.9416602648623,Unvetted Candidate
1000154136540343,1SWASP J000154.13-654034.3,1.5165451654516549,2453867.2211759263,3497331.263360442,12.231325965678348,Unvetted Candidate
1000201656341494,1SWASP J000201.65-634149.4,0.9853598535985361,2453867.281048611,6187439.926124636,38.28441283940124,Unvetted Candidate
1000248866225046,1SWASP J000248.86-622504.6,2.391518915189152,2453867.6245578704,2178560.328068824,16.6114378606237,Unvetted Candidate
1000335466135339,1SWASP J000335.46-613533.9,19.967434674346745,2453875.691875,6151858.5032885065,37.84536304448311,Unvetted Candidate
1000356066520221,1SWASP J000356.06-652022.1,1.5703657036570366,2453867.520726852,3327751.316594689,11.073928825097688,Unvetted Candidate
1000429736016326,1SWASP J000429.73-601632.6,1.1811418114181143,2453867.141770833,3199940.1309952205,10.23961684195371,Unvetted Candidate
1000438006320135,1SWASP J000438.00-632013.5,0.9980349803498035,2453866.750002315,533881079406.5087,16246653396050.754,Unvetted Candidate
1000441116303239,1SWASP J000441.11-630323.9,0.7189871898718987,2453867.002592593,3098687.3284759084,14.402794739485742,Unvetted Candidate
1000500966326451,1SWASP J000500.96-632645.1,1.1444814448144482,2453867.3186157406,4652604.544734331,43.2934580993651,Unvetted Candidate
1000533866149034,1SWASP J000533.86-614903.4,0.9110641106411064,2453866.683875,5070848.965883357,25.713509234800313,Unvetted Candidate
1000534366257313,1SWASP J000534.36-625731.3,1.082080820808208,2453867.2939560185,6959710.224523019,72.65634961399539,Unvetted Candidate
1000553406534469,1SWASP J000553.40-653446.9,1.2113671136711366,2453867.7071412033,2887656.703980862,8.338561240045617,Unvetted Candidate
1000632246418201,1SWASP J000632.24-641820.1,3.7762277622776232,2453866.896048611,3460024.842141217,11.971771908234354,Unvetted Candidate
1000712636407306,1SWASP J000712.63-640730.6,0.9356343563435633,2453866.684037037,2377917.297755276,8.48173601244563,Unvetted Candidate
1000722766407207,1SWASP J000722.76-640720.7,2.1889118891188915,2453868.0486504626,4220984.561852327,26.725066007093524,Unvetted Candidate
1000755436313500,1SWASP J000755.43-631350.0,2.6580865808658087,2453868.0699675926,3021406.014330277,9.12889430343117,Unvetted Candidate
1000811406006406,1SWASP J000811.40-600640.6,0.9980349803498035,2453866.7267245366,529706.0394251734,25.673846670620563,Unvetted Candidate
1000814966424197,1SWASP J000814.96-642419.7,0.5984759847598476,2453867.082048611,4383061.061677405,19.211224270392663,Unvetted Candidate
1000832476344387,1SWASP J000832.47-634438.7,6.061455614556146,2453867.387990741,3756948.7246639156,21.17199557963073,Unvetted Candidate
1000900886221272,1SWASP J000900.88-622127.2,0.9459694596945968,2453866.866886574,4508701.400149327,30.49258247356274,Unvetted Candidate
